year,title,published_at,updated_at,category,nominee,artist,workers,img
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,Best Reggae Album,Rebirth,Jimmy Cliff,"Tim Armstrong, producer; Tim Armstrong, Kevin Bivona, J Bonner, Bill Mims, John Morrical & Clinton Welander, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Jimmy%2BCliff/Jimmy%2520Cliff_1_1_1581553673.jpg?itok=MvguXNBH
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,Best World Music Album,The Living Room Sessions Part 1,Ravi Shankar,"Barry Phillips, producer; Barry Phillips, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Ravi%2BShankar/Ravi%2520Shankar_1_1_1581617080.jpg?itok=cArlUNpm
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,Best Children's Album,Can You Canoe?,The Okee Dokee Brothers,"Dean Jones, producer; Dean Jones, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/The%2BOkee%2BDokee%2BBrothers/The%2520Okee%2520Dokee%2520Brothers_1_1_1581553572.jpg?itok=j15kGa7V
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,"Best Spoken Word Album (Includes Poetry, Audio Books & Storytelling)",Society's Child: My Autobiography,Janis Ian,"Mike Charzuk, Christina Harcar, Jason Ojalvo & Stefan Rudnicki, producers; Stefan Rudnicki & Ted Scott, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Janis%2BIan/Janis%2520Ian_1_1_1578385122.jpg?itok=xZjXctgV
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,Best Compilation Soundtrack For Visual Media,Midnight In Paris,(Various Artists),"Woody Allen, producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Woody%2BAllen/Woody%2520Allen_1_1_1581558404.jpg?itok=VtI3wf7Y
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,Best Short Form Music Video,We Found Love,Rihanna Featuring Calvin Harris,"Melina Matsoukas, video director; Juliette Larthe, Candice Ouaknine, Ben Sullivan & Inga Veronique, video producers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Rihanna/Rihanna_1_1_1581552340.jpg?itok=0Uce4ss-
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,Best Long Form Music Video,Big Easy Express,"Mumford & Sons, Edward Sharpe & The Magnetic Zeros & Old Crow Medicine Show","Emmett Malloy, video director; Bryan Ling, Mike Luba & Tim Lynch, video producers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/mumfordandsons-spotlight-109055932.png?itok=zQPlOcSS
2011,54th Annual GRAMMY Awards  (2011),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Record Of The Year,Rolling In The Deep,Adele,"Paul Epworth, producer; Tom Elmhirst & Mark Rankin, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/138850365_adele.jpg?itok=X8mml-Wk
2011,54th Annual GRAMMY Awards  (2011),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Album Of The Year,21,Adele,"Jim Abbiss, Adele, Paul Epworth, Rick Rubin, Fraser T. Smith, Ryan Tedder & Dan Wilson, producers; Jim Abbiss, Philip Allen, Beatriz Artola, Ian Dowling, Tom Elmhirst, Greg Fidelman, Dan Parry, Steve Price, Mark Rankin, Andrew Scheps, Fraser T. Smith & Ryan Tedder, engineers/mixers; Tom Coyne, mastering engineer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/138843004_adele.jpg?itok=REu3ZiUk
2011,54th Annual GRAMMY Awards  (2011),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Pop Instrumental Album,The Road From Memphis,Booker T. Jones,"Booker T. Jones, Rob Schnapf & Ahmir ""?uestlove"" Thompson, producers; Gabriel Roth & Rob Schnapf, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/gettyimages-697421460.png?itok=lnAwKitv
2011,54th Annual GRAMMY Awards  (2011),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Dance Recording,Scary Monsters And Nice Sprites,Skrillex,"Skrillex, producer; Skrillex, mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Skrillex/Skrillex_1_1_1579166214.jpg?itok=SbT7rssq
2011,54th Annual GRAMMY Awards  (2011),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Dance/Electronica Album,Scary Monsters And Nice Sprites,Skrillex,"Skrillex, producer; Skrillex, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Skrillex/Skrillex_1_1_1579166214.jpg?itok=SbT7rssq
2011,54th Annual GRAMMY Awards  (2011),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Traditional Pop Vocal Album,Duets II,Tony Bennett & Various Artists,"Dae Bennett & Phil Ramone, producers; Dae Bennett, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Tony%2BBennett/Tony%2520Bennett_1_1_1584465343.jpg?itok=Zk2PcPhY
2011,54th Annual GRAMMY Awards  (2011),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Rock Album,Wasting Light,Foo Fighters,"Butch Vig, producer; James Brown & Alan Moulder, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Foo%2BFighters/Foo%2520Fighters_1_1_1581551727.jpg?itok=N8Z068q1
2011,54th Annual GRAMMY Awards  (2011),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Alternative Music Album,Bon Iver,Bon Iver,"Brian Joseph, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Bon%2BIver/Bon%2520Iver_1_1_1578385181.jpg?itok=_M1hc5Ux
2011,54th Annual GRAMMY Awards  (2011),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best R&B Album,F.A.M.E.,Chris Brown,"Brian Springer, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/chrisbrown-spotlight-514044766.png?itok=xc5pU0If
2011,54th Annual GRAMMY Awards  (2011),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Rap Album,My Beautiful Dark Twisted Fantasy,Kanye West,"Kanye West, producer; Andrew Dawson, Mike Dean, Noah Goldstein & Anthony Kilhoffer, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Kanye%2BWest/Kanye%2520West_1_1_1589915429.jpg?itok=mofE9sC1
2011,54th Annual GRAMMY Awards  (2011),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Country Album,Own The Night,Lady Antebellum,"Lady Antebellum & Paul N. Worley, producers; L Clarke Schleicher, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Lady%2BAntebellum/Lady%2520Antebellum_1_1_1594115440.jpg?itok=-wEv1ObZ
2011,54th Annual GRAMMY Awards  (2011),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best New Age Album,What's It All About,Pat Metheny,"Pat Metheny, producer; Pete Karam, Pat Metheny & David Oakes, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Pat%2BMetheny/Pat%2520Metheny_1_1_1594671562.jpg?itok=-Jjhlt_l
2011,54th Annual GRAMMY Awards  (2011),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Jazz Vocal Album,The Mosaic Project,Terri Lyne Carrington & Various Artists,"Terri Lyne Carrington, producer; Mike Marciano & Martin Walters, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Terri%2BLyne%2BCarrington/Terri%2520Lyne%2520Carrington_1_1_1581553550.jpg?itok=fqlbhRm1
2011,54th Annual GRAMMY Awards  (2011),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Jazz Instrumental Album,Forever,"Corea, Clarke & White","Stanley Clarke, Chick Corea & Lenny White, producers; Bernie Kirsh, Buck Snow & Brian Vibberts, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Stanley%2BClarke/Stanley%2520Clarke_1_1_1591113024.jpg?itok=8SErKjyY
2011,54th Annual GRAMMY Awards  (2011),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Gospel Album,Hello Fear,Kirk Franklin,"Kirk Franklin & Shaun Martin, producers; Jeffrey Chestek, John Jaszcz & Tre Nagella, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Kirk%2BFranklin/Kirk%2520Franklin_1_1_1594733609.jpg?itok=ZJTAta8d
2011,54th Annual GRAMMY Awards  (2011),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Contemporary Christian Music Album,And If Our God Is For Us...,Chris Tomlin,"Ed Cash, producer; Ed Cash, Jim Deneen & F. Reid Shippen, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Chris%2BTomlin/Chris%2520Tomlin_1_1_1581554713.jpg?itok=-oRnaxZO
2011,54th Annual GRAMMY Awards  (2011),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,"Best Latin Pop, Rock, Or Urban Album",Drama Y Luz,Maná,"Benny Faccone, Arturo ""Tuti"" Perales, Thom Russo, Fabián Serrano & Fernando Villín, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Mana/Man%25C3%25A1_1_1_1581554575.jpg?itok=HOqh-KcC
2011,54th Annual GRAMMY Awards  (2011),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Regional Mexican Or Tejano Album,Bicentenario,Pepe Aguilar,"Norberto Islas, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Pepe%2BAguilar/Pepe%2520Aguilar_1_1_1578385715.jpg?itok=DMy8l6hK
2011,54th Annual GRAMMY Awards  (2011),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Banda Or Norteño Album,Los Tigres Del Norte And Friends,Los Tigres Del Norte,"Gustavo Borner & Los Tigres Del Norte, producers; Nick Baxter, Gustavo Borner, Juan Pablo Fallucca & Justin Moshkevich, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Los%2BTigres%2BDel%2BNorte/Los%2520Tigres%2520del%2520Norte_1_1_1597052764.jpg?itok=xZ2kx4C0
2011,54th Annual GRAMMY Awards  (2011),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Tropical Latin Album,The Last Mambo,Cachao,"Nelson Albareda, Daniel Palacio, Omer Pardillo-Cid & Christian Thomas, producers; Alex Arias & Waldy D., engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Cachao/Cachao_1_1_1597166263.jpg?itok=mDUXzarN
2011,54th Annual GRAMMY Awards  (2011),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Americana Album,Ramble At The Ryman,Levon Helm,"Larry Campbell, Jed Hilly & Danny Petraitis, producers; Michael Davis & Justin Guip, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Levon%2BHelm/Levon%2520Helm_1_1_1581555751.jpg?itok=GOP_aP9I
2011,54th Annual GRAMMY Awards  (2011),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Bluegrass Album,Paper Airplane,Alison Krauss & Union Station,"Alison Krauss & Union Station, producers; Neal Cappellino & Mike Shipley, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/alison_krauss_union_station_spotlight_138820345.png?itok=gonfQXzO
2011,54th Annual GRAMMY Awards  (2011),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Blues Album,Revelator,Tedeschi Trucks Band,"Jim Scott, producer; Jim Scott & Bobby Tis, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Tedeschi%2BTrucks%2BBand/Tedeschi%2520Trucks%2520Band_1_1_1575368441.jpg?itok=MB1iL1fy
2011,54th Annual GRAMMY Awards  (2011),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Folk Album,Barton Hollow,The Civil Wars,"Charlie Peacock, producer; Richie Biggs, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/The%2BCivil%2BWars/The%2520Civil%2520Wars_1_1_1578385291.jpg?itok=m-YMTusi
2011,54th Annual GRAMMY Awards  (2011),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Regional Roots Music Album,Rebirth Of New Orleans,Rebirth Brass Band,"Tracey Freeman, producer; Chris Finney, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Rebirth%2BBrass%2BBand/Rebirth%2520Brass%2520Band_1_1_1581553390.jpg?itok=3icExOc0
2011,54th Annual GRAMMY Awards  (2011),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Reggae Album,Revelation Pt. 1: The Root Of Life,Stephen Marley,"Paul Fakhourie & Stephen Marley, producers; Errol Brown, Marc Lee & Roland McDermot, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Stephen%2BMarley/Stephen%2520Marley_1_1_1576290546.jpg?itok=0510HhwF
2011,54th Annual GRAMMY Awards  (2011),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best World Music Album,Tassili,Tinariwen,"Ian Brennan & Jean Paul Romann, producers; David Odlum & Jean Paul Romann, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Tinariwen/Tinariwen_1_1_1584614820.jpg?itok=-xl9F3JG
2011,54th Annual GRAMMY Awards  (2011),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,"Best Spoken Word Album (Includes Poetry, Audio Books & Storytelling)",If You Ask Me (And Of Course You Won't),Betty White,"Kevin Thomsen, producer; Pete Pantelis & Jeremy Wesley, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Betty%2BWhite/Betty%2520White_1_1_1581622610.jpg?itok=ZHwxgDAB
2011,54th Annual GRAMMY Awards  (2011),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Comedy Album,Hilarious,Louis C.K.,"Michelle Caputo, Shannon Hartman & Jack Vaughn, producers; Jon D'Uva, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Louis%2BC.K./Louis%2520C.K._1_1_1597163920.jpg?itok=C8o_tP1T
2011,54th Annual GRAMMY Awards  (2011),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Compilation Soundtrack For Visual Media,Boardwalk Empire: Volume 1,(Various Artists),"Stewart Lerman, Randall Poster & Kevin Weaver, producers; Stewart Lerman, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Stewart%2BLerman/Stewart%2520Lerman_1_1_1597170141.jpg?itok=wSHxD1U2
2011,54th Annual GRAMMY Awards  (2011),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Short Form Music Video,Rolling In The Deep,Adele,"Sam Brown, video director; Hannah Chandler, video producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Adele/Adele_1_1_1584090130.jpg?itok=xlwW6t3a
2011,54th Annual GRAMMY Awards  (2011),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Long Form Music Video,Foo Fighters: Back And Forth,Foo Fighters,"James Moll, video director; James Moll & Nigel Sinclair, video producers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Foo%2BFighters/Foo%2520Fighters_1_1_1581551727.jpg?itok=N8Z068q1
2010,53rd Annual GRAMMY Awards  (2010),2017-11-28T00:03:45-08:00,2019-09-10T01:08:19-07:00,Record Of The Year,Need You Now,Lady Antebellum,"Lady Antebellum (Dave Haywood, Charles Kelley & Hillary Scott) & Paul N. Worley, producers; L Clarke Schleicher, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/109066913_lady_antebellum.jpg?itok=iFnOLjld
2010,53rd Annual GRAMMY Awards  (2010),2017-11-28T00:03:45-08:00,2019-09-10T01:08:19-07:00,Album Of The Year,The Suburbs,Arcade Fire,"Arcade Fire (William Butler, Win Butler, Régine Chassagne, Jeremy Gara, Timothy Kingsbury, Sarah Neufeld & Richard Reed Parry) & Markus Dravs, producers; Arcade Fire (William Butler, Win Butler, Régine Chassagne, Jeremy Gara, Timothy Kingsbury, Sarah Neufeld & Richard Reed Parry), Markus Dravs, Mark Lawson & Craig Silvey, engineers/mixers; George Marino, mastering engineer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/109066166_arcade_fire.jpg?itok=xal86pVG
2010,53rd Annual GRAMMY Awards  (2010),2017-11-28T00:03:45-08:00,2019-09-10T01:08:19-07:00,Best Pop Instrumental Album,Take Your Pick,Larry Carlton & Tak Matsumoto,"Larry Carlton & Tak Matsumoto, producers; Hiroyuki Kobayashi & Nick Sparks, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Nick%2BSparks/Nick%2520Sparks_1_1_1597163491.jpg?itok=CPofyxKm
2010,53rd Annual GRAMMY Awards  (2010),2017-11-28T00:03:45-08:00,2019-09-10T01:08:19-07:00,Best Pop Vocal Album,The Fame Monster,Lady Gaga,"Lady Gaga & RedOne, producers; Robert Orton, RedOne & Dave Russell, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Lady%2BGaga/Lady%2520Gaga_1_1_1594731362.jpg?itok=O8WmBmXy
2010,53rd Annual GRAMMY Awards  (2010),2017-11-28T00:03:45-08:00,2019-09-10T01:08:19-07:00,Best Dance Recording,Only Girl (In The World),Rihanna,"Kuk Harrell, Stargate (Mikkel Eriksen & Tor Hermansen) & Sandy Vee, producers; Philip Tan & Sandy Vee, mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Rihanna/Rihanna_1_1_1581552340.jpg?itok=0Uce4ss-
2010,53rd Annual GRAMMY Awards  (2010),2017-11-28T00:03:45-08:00,2019-09-10T01:08:19-07:00,Best Electronic/Dance Album,La Roux,La Roux,"La Roux, producers; Serban Ghenea, John Hanes & Ian Sherwin, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/La%2BRoux/La%2520Roux_1_1_1575364428.jpg?itok=6j99FI1C
2010,53rd Annual GRAMMY Awards  (2010),2017-11-28T00:03:45-08:00,2019-09-10T01:08:19-07:00,Best Traditional Pop Vocal Album,Crazy Love,Michael Bublé,"David Foster, producer; Humberto Gatica & Jochem van der Saag, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Michael%2BBubl%25C3%25A9/Michael%2520Bubl%25C3%25A9_1_1_1578385534.jpg?itok=QJp6bog2
2010,53rd Annual GRAMMY Awards  (2010),2017-11-28T00:03:45-08:00,2019-09-10T01:08:19-07:00,Best Rock Album,The Resistance,Muse,"Muse, producers; Adrian Bushby & Mark Stent, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Muse/Muse_1_1_1581551894.jpg?itok=YSjRgwU-
2010,53rd Annual GRAMMY Awards  (2010),2017-11-28T00:03:45-08:00,2019-09-10T01:08:19-07:00,Best Alternative Music Album,Brothers,"Black Keys, The","The Black Keys & Mark Neill, producers; Tchad Blake & Mark Neill, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/The%2BBlack%2BKeys/The%2520Black%2520Keys_1_1_1595949843.jpg?itok=Vg62uatp
2010,53rd Annual GRAMMY Awards  (2010),2017-11-28T00:03:45-08:00,2019-09-10T01:08:19-07:00,Best R&B Album,Wake Up!,John Legend & The Roots,"John Legend, producer; Jimmy Douglass & Alex Venguer, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/John%2BLegend/John%2520Legend_1_1_1579170047.jpg?itok=pD4-OfrQ
2010,53rd Annual GRAMMY Awards  (2010),2017-11-28T00:03:45-08:00,2019-09-10T01:08:19-07:00,Best Contemporary R&B Album,Raymond V Raymond,Usher,"Ian Cross, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Usher/Usher_1_1_1594578185.jpg?itok=HpoXndzJ
2010,53rd Annual GRAMMY Awards  (2010),2017-11-28T00:03:45-08:00,2019-09-10T01:08:19-07:00,Best Rap Album,Recovery,Eminem,"Eminem & Mike Strange, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Eminem/Eminem_1_1_1591112923.jpg?itok=L57YXwWn
2010,53rd Annual GRAMMY Awards  (2010),2017-11-28T00:03:45-08:00,2019-09-10T01:08:19-07:00,Best Country Album,Need You Now,Lady Antebellum,"Lady Antebellum & Paul N. Worley, producers; L Clarke Schleicher, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Lady%2BAntebellum/Lady%2520Antebellum_1_1_1594115440.jpg?itok=-wEv1ObZ
2010,53rd Annual GRAMMY Awards  (2010),2017-11-28T00:03:45-08:00,2019-09-10T01:08:19-07:00,Best Contemporary Jazz Album,The Stanley Clarke Band,The Stanley Clarke Band,"Lenny White, producer; Gerry ""The Gov"" Brown & Dennis MacKay, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Lenny%2BWhite/Lenny%2520White_1_1_1581552179.jpg?itok=OmExxb6j
2010,53rd Annual GRAMMY Awards  (2010),2017-11-28T00:03:45-08:00,2019-09-10T01:08:19-07:00,Best Jazz Vocal Album,Eleanora Fagan (1915-1959): To Billie With Love From Dee Dee,Dee Dee Bridgewater,"Dee Dee Bridgewater, producer; Al Schmitt, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Dee%2BDee%2BBridgewater/Dee%2520Dee%2520Bridgewater_1_1_1575360127.jpg?itok=2gVd_jAa
