year,title,published_at,updated_at,category,nominee,artist,workers,img,grammy_nominee_key,grammy_artist_key
2018,61st Annual GRAMMY Awards  (2018),2018-12-06T23:48:49-08:00,2019-09-10T01:06:11-07:00,best music film,quincy,quincy jones,"alan hicks and rashida jones, video directors; paula dupre pesmen, video producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/quincy%2bjones/quincy%2520jones_1_1_1596789836.jpg?itok=54pdiluc,quincy,quincy jones
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,record of the year,24k magic,bruno mars,"shampoo press and curl (christopher brody brown, philip lawrence and bruno mars), producers; serban ghenea, john hanes and charles moniz, engineers/mixers; tom coyne, mastering engineer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/bruno%2bmars/bruno%2520mars_1_1_1578385368.jpg?itok=khxnacrr,24k magic,bruno mars
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,album of the year,24k magic,bruno mars,"shampoo press and curl (christopher brody brown, philip lawrence and bruno mars), producers; serban ghenea, john hanes and charles moniz, engineers/mixers; christopher brody brown, james fauntleroy, philip lawrence and bruno mars, songwriters; tom coyne, mastering engineer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/bruno%2bmars/bruno%2520mars_1_1_1578385368.jpg?itok=khxnacrr,24k magic,bruno mars
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,best pop vocal album,(divide),ed sheeran,"ed sheeran, producer; joe rubel, chris sclafani and mark ""spike"" stent, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/ed%2bsheeran/ed%2520sheeran_1_1_1594056948.jpg?itok=on8ytr-k,(divide),ed sheeran
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,best dance recording,tonite,lcd soundsystem,"james murphy, producer; james murphy, mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/lcd%2bsoundsystem/lcd%2520soundsystem_1_1_1581552170.jpg?itok=_4cwi_2l,tonite,lcd soundsystem
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,best dance/electronic album,3-d the catalogue,kraftwerk,"serge grafe, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/kraftwerk/kraftwerk_1_1_1575360657.jpg?itok=5dpt8xls,3-d the catalogue,kraftwerk
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,best rock album,a deeper understanding,the war on drugs,"shawn everett, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/the%2bwar%2bon%2bdrugs/the%2520war%2520on%2520drugs_1_1_1578384442.jpg?itok=ce7kfzo2,a deeper understanding,the war on drugs
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,best alternative music album,sleep well beast,the national,"david chalmin, peter katis, jonathan low and sean o'brien, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/the%2bnational/the%2520national_1_1_1581551769.jpg?itok=23ipvrgh,sleep well beast,the national
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,best urban contemporary album,starboy,the weeknd,"circut, doc mckinney and the weeknd, producers; serban ghenea, john hanes, doc mckinney and josh smith, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/the%2bweeknd/the%2520weeknd_1_1_1596247865.jpg?itok=rjkyi9uh,starboy,the weeknd
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,best r and b album,24k magic,bruno mars,"shampoo press and curl, producers; serban ghenea, john hanes and charles moniz, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/bruno%2bmars/bruno%2520mars_1_1_1578385368.jpg?itok=khxnacrr,24k magic,bruno mars
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,best rap album,damn.,kendrick lamar,"sounwave and anthony ""topdawg"" tiffith, producers; derek ""mixedbyali"" ali, james ""the white black man"" hunt and matt schaeffer, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/kendrick%2blamar/kendrick%2520lamar_1_1_1596249253.jpg?itok=ynvrdp1y,damn.,kendrick lamar
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,best country album,from a room: volume 1,chris stapleton,"dave cobb and chris stapleton, producers; vance powell, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/chris%2bstapleton/chris%2520stapleton_1_1_1581551781.jpg?itok=ud0xlx64,from a room: volume 1,chris stapleton
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,best new age album,dancing on water,peter kater,"peter kater, producer; peter kater, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/peter%2bkater/peter%2520kater_1_1_1581554053.jpg?itok=tfsf2wjd,dancing on water,peter kater
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,best jazz vocal album,dreams and daggers,cecile mclorin salvant,"al pryor and cecile mclorin salvant, producers; todd whitelock and damon whittemore, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/c%25c3%25a9cile%2bmclorin%2bsalvant/cecile%2520mclorin%2520salvant_1_1_1588264786.jpg?itok=zi5bvuzc,dreams and daggers,cecile mclorin salvant
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,best jazz instrumental album,rebirth,billy childs,"billy childs, producer; rich breen, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/billy%2bchilds/billy%2520childs_1_1_1581647571.jpg?itok=fgal4ped,rebirth,billy childs
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,best gospel album,let them fall in love,cece winans,"alvin love iii and tommy sims, producers; jimmy douglass, ben kane and vance powell, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/cece%2bwinans/cece%2520winans_1_1_1581629168.jpg?itok=nunqygoj,let them fall in love,cece winans
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,best contemporary christian music album,chain breaker,zach williams,"jonathan smith, producer; jon kaplan, buckley miller, jonathan smith, colby wedgeworth and mark zellmer, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/zach%2bwilliams/zach%2520williams_1_1_1589203860.jpg?itok=-lp-eodk,chain breaker,zach williams
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,best roots gospel album,sing it now: songs of faith and hope,reba mcentire,"reba mcentire and doug sisemore, producers; sean neff and todd tidwell, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/reba%2bmcentire/reba%2520mcentire_1_1_1578387350.jpg?itok=uemleh_f,sing it now: songs of faith and hope,reba mcentire
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,best latin pop album,el dorado,shakira,"shakira, producer; carlos hernandez carbonell and dave clauss, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/shakira/shakira_1_1_1594207397.jpg?itok=x_hic5-c,el dorado,shakira
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,"best latin rock, urban or alternative album",residente,residente,"residente, producer; rafael arcaute, beatriz artola, tom elmhirst and phil joly, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/residente/residente_1_1_1596466006.jpg?itok=0bfvih8-,residente,residente
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,best regional mexican music album (including tejano),arrieros somos sesiones acusticas,aida cuevas,"rodrigo cuevas, producer; rodrigo cuevas, gael hedding and acradio hernandez, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/aida%2bcuevas/aida%2520cuevas_1_1_1581554595.jpg?itok=7z39xfnt,arrieros somos sesiones acusticas,aida cuevas
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,best americana album,the nashville sound,jason isbell and the 400 unit,"dave cobb, producer; matt ross-spang, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/jason%2bisbell/jason%2520isbell_1_1_1596138781.jpg?itok=sfaqvvti,the nashville sound,jason isbell and the 400 unit
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,best bluegrass album,laws of gravity,the infamous stringdusters,"billy hume and the infamous stringdusters, producers; billy hume, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/the%2binfamous%2bstringdusters/the%2520infamous%2520stringdusters_1_1_1578385196.jpg?itok=yad1hrbq,laws of gravity,the infamous stringdusters
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,best traditional blues album,blue and lonesome,the rolling stones,"don was, producer; krish sharma, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/rolling_stones_spotlight_623462898.png?itok=yydrz1v1,blue and lonesome,the rolling stones
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,best contemporary blues album,tajmo,taj mahal and keb' mo',"taj mahal and keb' mo', producers; zach allen, john caldwell, ross hogarth and casey wasner, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/taj%2bmahal/taj%2520mahal_1_1_1596802673.jpg?itok=ekwieoza,tajmo,taj mahal and keb' mo'
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,best folk album,mental illness,aimee mann,"paul bryan, producer; paul bryan and ryan freeland, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/aimee%2bmann/aimee%2520mann_1_1_1575371225.jpg?itok=vy8vjdz0,mental illness,aimee mann
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,best reggae album,stony hill,"damian ""jr. gong"" marley","damian ""jr. gong"" marley, producer; marc lee and gennaro ""geronimo"" schiano, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/damian%2bmarley/damian%2520marley_1_1_1591265412.jpg?itok=mm5lmyz8,stony hill,"damian ""jr. gong"" marley"
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,best world music album,shaka zulu revisited: 30th anniversary celebration,ladysmith black mambazo,"mitch goldstein and ladysmith black mambazo, producers; nonhlanhla buthelezi and mthandeni mvelase, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/ladysmith%2bblack%2bmambazo/ladysmith%2520black%2520mambazo_1_1_1585147865.jpg?itok=grzbqupr,shaka zulu revisited: 30th anniversary celebration,ladysmith black mambazo
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,"best spoken word album (includes poetry, audio books and storytelling)",the princess diarist,carrie fisher,"dan zitt, producer; nikki banks maurer, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/carrie%2bfisher/carrie%2520fisher_1_1_1581629258.jpg?itok=5kcllmp8,the princess diarist,carrie fisher
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,best comedy album,the age of spin and deep in the heart of texas,dave chappelle,"rikki hughes, stan lathan, sina sadighi, carla sims and geof wills, producers; michael abbott, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/dave%2bchappelle/dave%2520chappelle_1_1_1581629380.jpg?itok=3hv8ip_8,the age of spin and deep in the heart of texas,dave chappelle
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,best remixed recording,you move (latroit remix),(depeche mode),"dennis white, remixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/dennis%2bwhite/dennis%2520white_1_1_1581612797.jpg?itok=bjxfsdr1,you move (latroit remix),(depeche mode)
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,best surround sound album,early americans,(jane ira bloom),"jim anderson, surround mix engineer; darcy proper, surround mastering engineer; jim anderson and jane ira bloom, surround producers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/jim%2banderson/jim%2520anderson_1_1_1581638867.jpg?itok=owpf-7ep,early americans,(jane ira bloom)
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,best music video,humble.,kendrick lamar,"dave meyers and the little homies, video directors; jason baum, dave free, jamie rabineau, nathan k. scherrer and anthony tiffith, video producers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/kendrick%2blamar/kendrick%2520lamar_1_1_1596249253.jpg?itok=ynvrdp1y,humble.,kendrick lamar
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,best music film,the defiant ones,(various artists),"allen hughes, video director; sarah anthony, fritzi horstman, broderick johnson, gene kirkwood, andrew kosove, laura lancaster, michael lombardo, jerry longarzo, doug pray and steven williams, video producers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/steven%2bwilliams/steven%2520williams_1_1_1597180183.jpg?itok=aw1iiu8w,the defiant ones,(various artists)
2016,59th Annual GRAMMY Awards  (2016),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,record of the year,hello,adele,"greg kurstin, producer; julian burg, tom elmhirst, emile haynie, greg kurstin, liam nolan, alex pasco and joe visciano, engineers/mixers; tom coyne and randy merrill, mastering engineers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/adele/adele_1_1_1584090130.jpg?itok=xlww6t3a,hello,adele
2016,59th Annual GRAMMY Awards  (2016),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,album of the year,25,adele,"danger mouse, samuel dixon, paul epworth, greg kurstin, max martin, ariel rechtshaid, shellback, ryan tedder and the smeezingtons (christopher ""brody"" brown, philip lawrence and bruno mars), producers; julian burg, austen jux chandler, cameron craig, samuel dixon, tom elmhirst, declan gaffney, serban ghenea, john hanes, emile haynie, jan holzner, michael ilbert, chris kasych, greg kurstin, charles moniz, liam nolan, alex pasco, mike piersante, ariel rechtshaid, rich rich, dave schiffman, joe visciano and matt wiggins, engineers/mixers; tom coyne and randy merrill, mastering engineers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/adele/adele_1_1_1584090130.jpg?itok=xlww6t3a,25,adele
2016,59th Annual GRAMMY Awards  (2016),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best traditional pop vocal album,summertime: willie nelson sings gershwin,willie nelson,"buddy cannon and matt rollings, producers; ed cherney, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/willie%2bnelson/willie%2520nelson_1_1_1578385381.jpg?itok=dc-wqo_x,summertime: willie nelson sings gershwin,willie nelson
2016,59th Annual GRAMMY Awards  (2016),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best pop vocal album,25,adele,"tom elmhirst, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/adele/adele_1_1_1584090130.jpg?itok=xlww6t3a,25,adele
2016,59th Annual GRAMMY Awards  (2016),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best dance recording,don't let me down,the chainsmokers featuring daya,"the chainsmokers (alex pall and andrew taggart), producers; jordan young, mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/the%2bchainsmokers/the%2520chainsmokers_1_1_1578384536.jpg?itok=du5xodbx,don't let me down,the chainsmokers featuring daya
2016,59th Annual GRAMMY Awards  (2016),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best dance/electronic album,skin,flume,"flume, producer; eric j dubowsky and flume, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/flume/flume_1_1_1588264597.jpg?itok=mxrjnc4n,skin,flume
